Barcode,File Name,Year,Period,Slaves,Slave Name,Middle Name,Surname,Alias,Gender,Age,Physical Description,Spouse's Name,Child(ren),Parent(s),Enslaver_Buyer,Enslaver's Alias,"Prior Enslaver's Name, if applicable / Trafficker",Locality,Source
1147037,_0004_0017_0001-0006,1854,1841-1860,1,Lineus,,,,M,,,,,Caroline,Thomas W Herndon; Wilson M Houchins,,Thomas M Herndon,Goochland County,"Goochland County (Va.) Free Negro and Slave Records, 1726-1867"
1147037,_0004_0017_0001-0006,1854,1841-1860,1,William,,,,Unknown,,,,,,Thomas W Herndon; Wilson M Houchins,,Thomas M Herndon,Goochland County,"Goochland County (Va.) Free Negro and Slave Records, 1726-1867"
1147037,_0004_0017_0001-0006,1854,1841-1860,1,Anderson,,,,Unknown,,,,,,Thomas W Herndon; Wilson M Houchins,,Thomas M Herndon,Goochland County,"Goochland County (Va.) Free Negro and Slave Records, 1726-1867"
1147037,_0004_0017_0001-0006,1854,1841-1860,1,Sterling,,,,Unknown,,,,,,Thomas W Herndon; Wilson M Houchins,,Thomas M Herndon,Goochland County,"Goochland County (Va.) Free Negro and Slave Records, 1726-1867"
1147037,_0004_0017_0001-0006,1854,1841-1860,1,James,,,,Unknown,,,,,,Thomas W Herndon; Wilson M Houchins,,Thomas M Herndon,Goochland County,"Goochland County (Va.) Free Negro and Slave Records, 1726-1867"
1147037,_0004_0017_0001-0006,1854,1841-1860,1,Thomas,,,,Unknown,,,,,,Thomas W Herndon; Wilson M Houchins,,Thomas M Herndon,Goochland County,"Goochland County (Va.) Free Negro and Slave Records, 1726-1867"
1147037,_0004_0017_0001-0006,1854,1841-1860,1,Caroline,,,,Unknown,,,,,,Thomas W Herndon; Wilson M Houchins,,Thomas M Herndon,Goochland County,"Goochland County (Va.) Free Negro and Slave Records, 1726-1867"
1147037,_0004_0017_0001-0006,1854,1841-1860,1,Hannah,,,,Unknown,,,,,,Thomas W Herndon; Wilson M Houchins,,Thomas M Herndon,Goochland County,"Goochland County (Va.) Free Negro and Slave Records, 1726-1867"
1147037,_0004_0017_0001-0006,1854,1841-1860,1,Polley,,,,Unknown,,,,,,Thomas W Herndon; Wilson M Houchins,,Thomas M Herndon,Goochland County,"Goochland County (Va.) Free Negro and Slave Records, 1726-1867"
1147037,_0004_0017_0001-0006,1854,1841-1860,1,Usley,,,,Unknown,,,,,,Thomas W Herndon; Wilson M Houchins,,Thomas M Herndon,Goochland County,"Goochland County (Va.) Free Negro and Slave Records, 1726-1867"
1147037,_0004_0017_0001-0006,1854,1841-1860,1,Malinda,,,,Unknown,,,,,,Thomas W Herndon; Wilson M Houchins,,Thomas M Herndon,Goochland County,"Goochland County (Va.) Free Negro and Slave Records, 1726-1867"
1147037,_0004_0017_0001-0006,1854,1841-1860,1,Wilcher,,,,Unknown,,,,,,Thomas W Herndon; Wilson M Houchins,,Thomas M Herndon,Goochland County,"Goochland County (Va.) Free Negro and Slave Records, 1726-1867"
1147037,_0004_0017_0001-0006,1854,1841-1860,1,George,,,,Unknown,,,,,,Thomas W Herndon; Wilson M Houchins,,Thomas M Herndon,Goochland County,"Goochland County (Va.) Free Negro and Slave Records, 1726-1867"
1147037,_0004_0017_0001-0006,1854,1841-1860,1,Louisa,,,,Unknown,,,,,Lucy,Thomas W Herndon; Wilson M Houchins,,Thomas M Herndon,Goochland County,"Goochland County (Va.) Free Negro and Slave Records, 1726-1867"
1147037,_0004_0017_0001-0006,1854,1841-1860,1,Elisaha,,,,Unknown,,,,,,Thomas W. Herndon; Wilson M. Houchins,,Thomas M. Herndon,Goochland County,"Goochland County (Va.) Free Negro and Slave Records, 1726-1867"
7741628,_0008_0004_0001-0002,1854,1841-1860,1,Sucky,,,,Unknown,,,,,,Walter S Withers,,Edward Bolling; Evalina W Withers,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0004_0001-0002,1854,1841-1860,1,Emaline,,,,Unknown,,,,,,Walter S Withers,,Edward Bolling; Evalina W Withers,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0006_0001-0002,1855,1841-1860,1,Jeff,,,,M,1,,,,,Palenia Steward,,Stephen Perrow,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0007_0001-0002,1855,1841-1860,1,Martha,,,,F,,,,Fanny; Betty; Richard; Virginia; Celia,,Robert E Withers,,William K Brown,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0007_0001-0002,1855,1841-1860,1,Fanny,,,,Unknown,,,,,Martha,Robert E Withers,,William K Brown,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0007_0001-0002,1855,1841-1860,1,Betty,,,,Unknown,,,,,Martha,Robert E Withers,,William K Brown,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0007_0001-0002,1855,1841-1860,1,Richard,,,,Unknown,,,,,Martha,Robert E Withers,,William K Brown,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0007_0001-0002,1855,1841-1860,1,Virginia,,,,Unknown,,,,,Martha,Robert E Withers,,William K Brown,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0007_0001-0002,1855,1841-1860,1,Celia,,,,Unknown,,,,,Martha,Robert E Withers,,William K Brown,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0005_0001-0003,1855,1841-1860,1,Foster,,,,Unknown,24,,,,,Seth Woodruff,,George M Bruce; William T Yancey,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0009_0001-0002,1856,1841-1860,1,Byrd,,,,M,,,,,,Henry C Wade,,Timothy H Stamps,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0009_0001-0002,1856,1841-1860,1,Peter,,,,M,,,,,,Henry C Wade,,Timothy H Stamps,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0009_0001-0002,1856,1841-1860,1,Henry,,,,Unknown,,,,,,Henry C Wade,,Timothy H Stamps,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0009_0001-0002,1856,1841-1860,1,Lewis,,,,Unknown,,,,,,Henry C Wade,,Timothy H Stamps,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0009_0001-0002,1856,1841-1860,1,Hannah,,,,Unknown,,,,,,Henry C Wade,,Timothy H Stamps,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0009_0001-0002,1856,1841-1860,1,Lucy,,,,Unknown,,,,,,Henry C Wade,,Timothy H Stamps,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0009_0001-0002,1856,1841-1860,1,Milly,,,,Unknown,,,,,,Henry C Wade,,Timothy H Stamps,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0009_0001-0002,1856,1841-1860,1,Parthena,,,,Unknown,,,,,,Henry C Wade,,Timothy H Stamps,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0009_0001-0002,1856,1841-1860,1,Thomas,,,,Unknown,,,,,,Henry C Wade,,Timothy H Stamps,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0009_0001-0002,1856,1841-1860,1,Aaron,,,,Unknown,,,,,,Henry C Wade,,Timothy H Stamps,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0009_0001-0002,1856,1841-1860,1,Celia,,,,Unknown,,,,,,Henry C Wade,,Timothy H Stamps,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0008_0001-0002,1856,1841-1860,1,Ellen,,,,F,,,,,,R G H Kean,,William M Jenks,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0008_0001-0002,1856,1841-1860,1,May,,,,M,,,,,,R G H Kean,,William M Jenks,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0010_0001-0004,1857,1841-1860,1,Lavina,,,,Unknown,,,,,,Alexander T Ward; William M Withers,,Benjamin W Brooks; Abner Anthony Jr,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0010_0001-0004,1857,1841-1860,1,Martha,,,,Unknown,,,,,,Alexander T Ward; William M Withers,,Benjamin W Brooks; Abner Anthony Jr,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0010_0001-0004,1857,1841-1860,1,Ellen,,,,Unknown,,,,,,Alexander T Ward; William M Withers,,Benjamin W Brooks; Abner Anthony Jr,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0010_0001-0004,1857,1841-1860,1,Albina,,,,Unknown,,,,,,Alexander T Ward; William M Withers,,Benjamin W Brooks; Abner Anthony Jr,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0010_0001-0004,1857,1841-1860,1,Mariah,,,,Unknown,,,,,,Alexander T Ward; William M Withers,,Benjamin W Brooks; Abner Anthony Jr,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0010_0001-0004,1857,1841-1860,1,Peggy,,,,Unknown,,,,,,Alexander T Ward; William M Withers,,Benjamin W Brooks; Abner Anthony Jr,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0015_0001-0002,1857,1841-1860,1,Finesha,,,,F,,,,,,Branch J Worsham,,John F Parrott,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0015_0001-0002,1857,1841-1860,1,Parthenia,,,,F,,,,,,Branch J Worsham,,John F Parrott,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0014_0001-0002,1857,1841-1860,1,Miles,,,,Unknown,,,,,,James P Scott,,James P Scott etc,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0014_0001-0002,1857,1841-1860,1,Lavinia,,,,Unknown,,,,,,James P Scott,,James P Scott etc,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0012_0001-0004,1857,1841-1860,1,Miles,,,,Unknown,,,,,,James P Scott,,Gravet Edwards Trustee,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0012_0001-0004,1857,1841-1860,1,Lavinia,,,,Unknown,,,,,,James P Scott,,Gravet Edwards Trustee,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0016_0001-0002,1857,1841-1860,1,Jarrar,,,,Unknown,,,,,,John T Wood,,Philip G Mason,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0016_0001-0002,1857,1841-1860,1,Nancy,,,,Unknown,,,,,,John T Wood,,Philip G Mason,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0016_0001-0002,1857,1841-1860,1,Major,,,,Unknown,,,,,,John T Wood,,Philip G Mason,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0012_0001-0004,1857,1841-1860,1,Tom,,,,Unknown,,,,,,John V Wheeler,,Gravet Edwards Trustee,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0014_0001-0002,1857,1841-1860,1,Phyllis,,,,Unknown,,,,,,M Hollins,,James P Scott etc,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0012_0001-0004,1857,1841-1860,1,Phyllis,,,,Unknown,,,,,,M Hollins,,Gravet Edwards Trustee,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0012_0001-0004,1857,1841-1860,1,Reuben,,,,Unknown,,,,,,Martin Hollins & Co,,Gravet Edwards Trustee,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0011_0001-0003,1857,1841-1860,1,Henry,,,,Unknown,,,,,,Timothy H Stamps Attorney in Fact for James Anderson,,H  C Ward,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0011_0001-0003,1857,1841-1860,1,Lewis,,,,Unknown,,,,,,Timothy H Stamps Attorney in Fact for James Anderson,,H  C Ward,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0011_0001-0003,1857,1841-1860,1,Celia,,,,Unknown,,,,Ann,,Timothy H Stamps Attorney in Fact for James Anderson,,H  C Ward,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0011_0001-0003,1857,1841-1860,1,Ann,,,,Unknown,,,,,Celia,Timothy H Stamps Attorney in Fact for James Anderson,,H  C Ward,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0011_0001-0003,1857,1841-1860,1,Lucy,,,,Unknown,,,,,,Timothy H Stamps Attorney in Fact for James Anderson,,H  C Ward,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0011_0001-0003,1857,1841-1860,1,Parthina,,,,Unknown,,,,,,Timothy H Stamps Attorney in Fact for James Anderson,,H  C Ward,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0011_0001-0003,1857,1841-1860,1,Thomas,,,,Unknown,,,,,,Timothy H Stamps Attorney in Fact for James Anderson,,H  C Ward,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0011_0001-0003,1857,1841-1860,1,Milley,,,,Unknown,,,,,,Timothy H Stamps Attorney in Fact for James Anderson,,H  C Ward,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0011_0001-0003,1857,1841-1860,1,Hannah,,,,Unknown,,,,,,Timothy H Stamps Attorney in Fact for James Anderson,,H  C Ward,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0012_0001-0004,1857,1841-1860,1,Angelina,,,,Unknown,,,,,,William C Hollins,,Gravet Edwards Trustee,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0013_0001-0006,1857,1841-1860,1,Hannah,,,,F,,,,,,William C Perrow,,Bennet A Henderson; Dorothy B Henderson,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0013_0001-0006,1857,1841-1860,1,Robin,,,,M,,,,,,William C Perrow,,Bennet A Henderson; Dorothy B Henderson,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0013_0001-0006,1857,1841-1860,1,Edmund,,,,M,,,,,,William C Perrow,,Bennet A Henderson; Dorothy B Henderson,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0013_0001-0006,1857,1841-1860,1,Jim,,,,M,,,,,,William C Perrow,,Bennet A Henderson; Dorothy B Henderson,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0014_0001-0002,1857,1841-1860,1,Angelina,,,,Unknown,,,,,,William Hollins,,James P Scott etc,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0017_0001-0004,1859,1841-1860,1,Sutlina,,,,F,,,,,,"Ed D Christian; A Christian, Trustees",,Edward J Burton,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0017_0001-0004,1859,1841-1860,1,Amanda,,,,F,,,,,,"Ed D Christian; A Christian, Trustees",,Edward J Burton,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0017_0001-0004,1859,1841-1860,1,Aggy,,,,F,,,,,,"Ed D Christian; A Christian, Trustees",,Edward J Burton,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0017_0001-0004,1859,1841-1860,1,Martha,,,,F,,,,,,"Ed D Christian; A Christian, Trustees",,Edward J Burton,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0017_0001-0004,1859,1841-1860,1,Grace,,,,F,,,,,,"Ed D Christian; A Christian, Trustees",,Edward J Burton,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0017_0001-0004,1859,1841-1860,1,Jane,,,,F,,,,,,"Ed D Christian; A Christian, Trustees",,Edward J Burton,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0017_0001-0004,1859,1841-1860,1,Matilda,,,,F,,,,,,"Ed D Christian; A Christian, Trustees",,Edward J Burton,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0017_0001-0004,1859,1841-1860,1,Daniel,,,,M,,,,,,"Ed D Christian; A Christian, Trustees",,Edward J Burton,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0017_0001-0004,1859,1841-1860,1,Aleck,,,,M,,,,,,"Ed D Christian; A Christian, Trustees",,Edward J Burton,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0017_0001-0004,1859,1841-1860,1,Horsey,,,,M,,,,,,"Ed D Christian; A Christian, Trustees",,Edward J Burton,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0017_0001-0004,1859,1841-1860,1,John,,,,M,,,,,,"Ed D Christian; A Christian, Trustees",,Edward J Burton,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0017_0001-0004,1859,1841-1860,1,Julius,,,,M,,,,,,"Ed D Christian; A Christian, Trustees",,Edward J Burton,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0018_0001-0002,1859,1841-1860,1,Bettie,,,,F,,,,,,"Edwin R Page, Trustee",,Thomas Walker,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
1188995,_0007_0012_0001-0002,1859,1841-1860,1,Unidentified,,,,Unknown,,,,,,Henry T. & Ann L. Parsons Williamson,,T. A. Whitehurst,Norfolk County,"Norfolk County (Va.) Free Negro and Slave Records, 1718-1862"
7741628,_0008_0020_0001-0002,1859,1841-1860,1,Eliza,,,,F,14,,,,,Jeffrey Murrell,,Frances Winfree,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0019_0001-0002,1859,1841-1860,1,Rachel,,,,F,,,,unidentified; unidentified; unidentified,,Robert W Withers; Robert E Withers,,William H Brown,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0019_0001-0002,1859,1841-1860,1,Unidentified,,,,Unknown,,,,,Rachel,Robert W Withers; Robert E Withers,,William H Brown,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0019_0001-0002,1859,1841-1860,1,Unidentified,,,,Unknown,,,,,Rachel,Robert W Withers; Robert E Withers,,William H Brown,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0008_0019_0001-0002,1859,1841-1860,1,Unidentified,,,,Unknown,,,,,Rachel,Robert W Withers; Robert E Withers,,William H Brown,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
1147037,_0004_0018_0001-0004,1859,1841-1860,1,Rose,,,,Unknown,1,,,,,Unknown,,Thomas J Deane,Goochland County,"Goochland County (Va.) Free Negro and Slave Records, 1726-1867"
1147037,_0004_0018_0001-0004,1859,1841-1860,1,Margarett,,,,Unknown,1,,,,,Unknown,,Thomas J Deane,Goochland County,"Goochland County (Va.) Free Negro and Slave Records, 1726-1867"
1147037,_0004_0018_0001-0004,1859,1841-1860,1,Gibbs,,,,Unknown,1,,,,,Unknown,,Thomas J Deane,Goochland County,"Goochland County (Va.) Free Negro and Slave Records, 1726-1867"
1147037,_0004_0018_0001-0004,1859,1841-1860,1,Joe,,,,Unknown,2,,,,,Unknown,,Thomas J Deane,Goochland County,"Goochland County (Va.) Free Negro and Slave Records, 1726-1867"
1147037,_0004_0018_0001-0004,1859,1841-1860,1,Stanard,,,,Unknown,2,,,,,Unknown,,Thomas J Deane,Goochland County,"Goochland County (Va.) Free Negro and Slave Records, 1726-1867"
1147037,_0004_0018_0001-0004,1859,1841-1860,1,Sam,,,,Unknown,2,,,,,Unknown,,Thomas J Deane,Goochland County,"Goochland County (Va.) Free Negro and Slave Records, 1726-1867"
1147037,_0004_0018_0001-0004,1859,1841-1860,1,Lucy,,,,Unknown,2,,,,,Unknown,,Thomas J Deane,Goochland County,"Goochland County (Va.) Free Negro and Slave Records, 1726-1867"
1147037,_0004_0018_0001-0004,1859,1841-1860,1,Elisha,,,,Unknown,2,,,,,Unknown,,Thomas J Deane,Goochland County,"Goochland County (Va.) Free Negro and Slave Records, 1726-1867"
1147037,_0004_0018_0001-0004,1859,1841-1860,1,Suckey,,,,Unknown,3,,,,,Unknown,,Thomas J Deane,Goochland County,"Goochland County (Va.) Free Negro and Slave Records, 1726-1867"
1147037,_0004_0018_0001-0004,1859,1841-1860,1,Braxton,,,,Unknown,3,,,,,Unknown,,Thomas J Deane,Goochland County,"Goochland County (Va.) Free Negro and Slave Records, 1726-1867"
1147037,_0004_0018_0001-0004,1859,1841-1860,1,Charles,,,,Unknown,4,,,,,Unknown,,Thomas J Deane,Goochland County,"Goochland County (Va.) Free Negro and Slave Records, 1726-1867"
1147037,_0004_0018_0001-0004,1859,1841-1860,1,Martha,,,,Unknown,4,,,,,Unknown,,Thomas J Deane,Goochland County,"Goochland County (Va.) Free Negro and Slave Records, 1726-1867"
1147037,_0004_0018_0001-0004,1859,1841-1860,1,Richard,,,,Unknown,4,,,,,Unknown,,Thomas J Deane,Goochland County,"Goochland County (Va.) Free Negro and Slave Records, 1726-1867"
1147037,_0004_0018_0001-0004,1859,1841-1860,1,John,,,,Unknown,6,,,,,Unknown,,Thomas J Deane,Goochland County,"Goochland County (Va.) Free Negro and Slave Records, 1726-1867"
1147037,_0004_0018_0001-0004,1859,1841-1860,1,Mary,,,,Unknown,6,,,,,Unknown,,Thomas J Deane,Goochland County,"Goochland County (Va.) Free Negro and Slave Records, 1726-1867"
1147037,_0004_0018_0001-0004,1859,1841-1860,1,Betsey,,,,Unknown,7,,,,,Unknown,,Thomas J Deane,Goochland County,"Goochland County (Va.) Free Negro and Slave Records, 1726-1867"
1147037,_0004_0018_0001-0004,1859,1841-1860,1,Shederick,,,,Unknown,8,,,,,Unknown,,Thomas J Deane,Goochland County,"Goochland County (Va.) Free Negro and Slave Records, 1726-1867"
1147037,_0004_0018_0001-0004,1859,1841-1860,1,Albert,,,,Unknown,9,,,,,Unknown,,Thomas J Deane,Goochland County,"Goochland County (Va.) Free Negro and Slave Records, 1726-1867"
1147037,_0004_0018_0001-0004,1859,1841-1860,1,Carlos,,,,Unknown,11,,,,,Unknown,,Thomas J Deane,Goochland County,"Goochland County (Va.) Free Negro and Slave Records, 1726-1867"
1147037,_0004_0018_0001-0004,1859,1841-1860,1,Louisa,,,,Unknown,11,,,,,Unknown,,Thomas J Deane,Goochland County,"Goochland County (Va.) Free Negro and Slave Records, 1726-1867"
1147037,_0004_0018_0001-0004,1859,1841-1860,1,Amy,,,,Unknown,11,,,,,Unknown,,Thomas J Deane,Goochland County,"Goochland County (Va.) Free Negro and Slave Records, 1726-1867"
1147037,_0004_0018_0001-0004,1859,1841-1860,1,Beckey,,,,Unknown,12,,,,,Unknown,,Thomas J Deane,Goochland County,"Goochland County (Va.) Free Negro and Slave Records, 1726-1867"
1147037,_0004_0018_0001-0004,1859,1841-1860,1,Abraham,,,,Unknown,13,,,,,Unknown,,Thomas J Deane,Goochland County,"Goochland County (Va.) Free Negro and Slave Records, 1726-1867"
1147037,_0004_0018_0001-0004,1859,1841-1860,1,Evelina,,,,Unknown,15,,,,,Unknown,,Thomas J Deane,Goochland County,"Goochland County (Va.) Free Negro and Slave Records, 1726-1867"
1147037,_0004_0018_0001-0004,1859,1841-1860,1,Martha,,,,Unknown,17,,,,,Unknown,,Thomas J Deane,Goochland County,"Goochland County (Va.) Free Negro and Slave Records, 1726-1867"
1147037,_0004_0018_0001-0004,1859,1841-1860,1,Molly,,,,Unknown,18,,,,,Unknown,,Thomas J Deane,Goochland County,"Goochland County (Va.) Free Negro and Slave Records, 1726-1867"
