Sales per customer,Delivery Status,Customer Zipcode,Order Country
290.9500122,Late delivery,92115,Argelia
290.9500122,Advance shipping,95023,Marruecos
287.9500122,Advance shipping,80501,Angola
284.9500122,Late delivery,52001,Zambia
283.4500122,Advance shipping,77093,República Democrática del Congo
283.4500122,Shipping on time,30135,Zimbabue
272.9500122,Late delivery,10467,República Democrática del Congo
263.9599915,Advance shipping,33055,Ghana
251.9600067,Late delivery,90044,Argelia
251.9600067,Late delivery,90640,Argelia
248.9600067,Advance shipping,61265,SudAfrica
224.9600067,Advance shipping,93065,Libia
199.9499969,Shipping on time,96818,Kenia
242.5,Shipping on time,10466,SudAfrica
237.5,Late delivery,97301,Mozambique
116.25,Late delivery,30034,República Democrática del Congo
225,Advance shipping,77093,República Democrática del Congo
175.9600067,Advance shipping,90006,Senegal
212.5,Advance shipping,6457,Nigeria
210,Advance shipping,92691,Egipto
165.9600067,Late delivery,91733,Egipto
207.5,Late delivery,97303,Túnez
143.9600067,Advance shipping,63031,Marruecos
109.9599991,Late delivery,92243,Marruecos
211.1600037,Shipping on time,79927,SudAfrica
203.9600067,Advance shipping,33055,Ghana
91.26000214,Late delivery,55112,Nigeria
499.9500122,Shipping canceled,10467,Argelia
296.9500122,Shipping canceled,93117,Nigeria
290.9500122,Shipping canceled,10467,Argelia
181.9499969,Shipping canceled,60187,Camerún
205,Shipping canceled,12550,Guinea
499.9500122,Shipping canceled,27502,Francia
449.9599915,Shipping canceled,21206,Italia
230.8699951,Shipping canceled,90201,Lituania
419.9599915,Shipping canceled,33624,Francia
132.7599945,Shipping canceled,27502,Francia
409.9599915,Shipping canceled,91710,Suecia
296.9500122,Shipping canceled,45011,Reino Unido
284.9500122,Shipping canceled,38401,Italia
260.9599915,Shipping canceled,95127,Francia
254.9600067,Shipping canceled,10458,Reino Unido
254.9600067,Shipping canceled,27410,Francia
239.9600067,Shipping canceled,32073,Reino Unido
224.9600067,Shipping canceled,2740,Bulgaria
245,Shipping canceled,10031,Países Bajos
188.9499969,Shipping canceled,10003,Francia
227.5,Shipping canceled,63116,Francia
179.9600067,Shipping canceled,67212,Moldavia
179.9600067,Shipping canceled,85032,Italia
220,Shipping canceled,1841,Alemania
173.9600067,Shipping canceled,92009,Reino Unido
173.9600067,Shipping canceled,92020,Italia
210,Shipping canceled,91710,Suecia
163.9600067,Shipping canceled,63116,Francia
205,Shipping canceled,27410,Francia
200,Shipping canceled,95350,Finlandia
124.9499969,Late delivery,91709,Reino Unido
188.9600067,Advance shipping,38127,Reino Unido
239.9600067,Late delivery,85033,Reino Unido
179.9600067,Late delivery,85746,Francia
499.9500122,Shipping on time,92840,Alemania
494.9500122,Advance shipping,44136,España
489.9500122,Late delivery,10021,Alemania
489.9500122,Late delivery,78596,Francia
484.9500122,Late delivery,13440,Alemania
472.4500122,Advance shipping,92113,Italia
464.9500122,Advance shipping,92113,Italia
464.9500122,Shipping on time,96797,Bélgica
454.9500122,Late delivery,92840,Países Bajos
449.9599915,Advance shipping,7087,Ucrania
434.9599915,Shipping on time,11218,Ucrania
434.9599915,Late delivery,44105,Francia
424.9599915,Late delivery,10468,Rumania
424.9599915,Advance shipping,23452,Alemania
414.9599915,Late delivery,93436,Francia
409.9599915,Late delivery,54601,Francia
219.8800049,Advance shipping,93638,Rumania
399.9599915,Advance shipping,93436,Alemania
139.9600067,Late delivery,93436,Francia
374.9599915,Shipping on time,92840,Alemania
299.9500122,Shipping on time,77084,Italia
299.9500122,Advance shipping,17602,Países Bajos
296.9500122,Late delivery,20874,Alemania
293.9500122,Advance shipping,94501,Alemania
290.9500122,Late delivery,29730,Francia
287.9500122,Shipping on time,78666,Francia
284.9500122,Late delivery,2360,Italia
278.9500122,Late delivery,58103,Francia
278.9500122,Advance shipping,23455,Francia
272.9500122,Advance shipping,93308,Alemania
269.9599915,Late delivery,91306,Francia
263.9599915,Advance shipping,77055,Italia
263.9599915,Advance shipping,93611,Francia
263.9599915,Late delivery,49201,Bélgica
260.9599915,Shipping on time,70117,Reino Unido
254.9600067,Advance shipping,2301,Rusia
251.9600067,Shipping on time,91761,España
248.9600067,Shipping on time,60187,Ucrania
245.9600067,Shipping on time,89103,Irlanda
245.9600067,Advance shipping,8901,España
239.9600067,Late delivery,8540,Reino Unido
239.9600067,Advance shipping,95076,Italia
239.9600067,Shipping on time,85710,Alemania
224.9600067,Advance shipping,11207,Francia
250,Advance shipping,12550,Rumania
250,Advance shipping,93905,Suecia
250,Advance shipping,76106,Reino Unido
247.5,Advance shipping,93905,Suecia
197.9499969,Late delivery,40601,España
247.5,Shipping on time,92109,Francia
195.9499969,Shipping on time,33065,Francia
245,Advance shipping,33068,Suiza
191.9499969,Late delivery,78550,Dinamarca
191.9499969,Shipping on time,17013,Alemania
188.9499969,Late delivery,60615,España
188.9499969,Advance shipping,94541,Francia
185.9499969,Advance shipping,78596,Alemania
232.5,Advance shipping,90027,Alemania
232.5,Shipping on time,60641,Alemania
232.5,Advance shipping,23455,Francia
227.5,Late delivery,28601,Francia
225,Shipping on time,49423,Dinamarca
225,Late delivery,37013,Italia
225,Shipping on time,92840,Alemania
225,Late delivery,28601,Francia
220,Shipping on time,7105,Italia
220,Late delivery,37013,Italia
175.9600067,Shipping on time,60804,Francia
220,Late delivery,95008,Alemania
220,Advance shipping,8302,Austria
217.5,Late delivery,98031,Alemania
212.5,Late delivery,8901,Albania
169.9600067,Advance shipping,90723,Francia
169.9600067,Late delivery,92692,Francia
167.9600067,Advance shipping,98023,Reino Unido
210,Advance shipping,97223,Reino Unido
210,Shipping on time,85710,Alemania
165.9600067,Advance shipping,60639,Reino Unido
207.5,Advance shipping,78572,España
205,Late delivery,43229,Francia
149.9600067,Shipping on time,91761,España
124.9499969,Advance shipping,85040,Alemania
158.3500061,Advance shipping,63376,Francia
156.75,Advance shipping,85040,Alemania
119.9499969,Late delivery,93063,Países Bajos
65.55999756,Late delivery,48197,Francia
145.4499969,Shipping on time,44035,Francia
464.9500122,Late delivery,55112,España
499.9500122,Advance shipping,85035,Francia
499.9500122,Late delivery,1201,Francia
499.9500122,Advance shipping,7093,Francia
494.9500122,Late delivery,21229,Alemania
489.9500122,Shipping on time,60120,Francia
259.730011,Advance shipping,33324,Países Bajos
439.9599915,Late delivery,44105,Países Bajos
434.9599915,Late delivery,60645,Francia
424.9599915,Advance shipping,11201,Suecia
424.9599915,Shipping on time,66062,España
424.9599915,Late delivery,21224,Alemania
414.9599915,Late delivery,85345,Francia
409.9599915,Shipping on time,93535,Francia
399.9599915,Shipping on time,70119,España
399.9599915,Shipping on time,77036,Alemania
374.9599915,Advance shipping,7093,Francia
374.9599915,Late delivery,11208,Bélgica
374.9599915,Shipping on time,77036,Alemania
299.9500122,Advance shipping,10457,Rusia
299.9500122,Late delivery,70122,Reino Unido
299.9500122,Late delivery,47150,España
299.9500122,Late delivery,92084,Alemania
299.9500122,Advance shipping,11757,Francia
296.9500122,Late delivery,92009,Alemania
290.9500122,Advance shipping,97229,Reino Unido
290.9500122,Shipping on time,91402,Alemania
284.9500122,Late delivery,21224,Reino Unido
283.4500122,Shipping on time,92630,Reino Unido
283.4500122,Late delivery,38109,Reino Unido
278.9500122,Late delivery,95020,Francia
278.9500122,Advance shipping,92879,Alemania
269.9599915,Late delivery,92009,Países Bajos
269.9599915,Late delivery,44105,Francia
263.9599915,Late delivery,94110,Alemania
254.9600067,Shipping on time,43123,Italia
254.9600067,Late delivery,78046,España
254.9600067,Late delivery,48066,Alemania
251.9600067,Late delivery,78046,España
248.9600067,Shipping on time,70119,España
248.9600067,Advance shipping,90723,Francia
245.9600067,Late delivery,91306,Reino Unido
239.9600067,Late delivery,60056,Reino Unido
239.9600067,Shipping on time,77015,Italia
239.9600067,Late delivery,63033,Francia
224.9600067,Late delivery,96822,España
199.9499969,Advance shipping,90723,Francia
250,Late delivery,63021,Francia
197.9499969,Shipping on time,90731,Francia
197.9499969,Shipping on time,80012,Países Bajos
247.5,Shipping on time,29445,Francia
195.9499969,Late delivery,67212,Reino Unido
245,Advance shipping,91732,Dinamarca
195.9499969,Shipping on time,33324,Alemania
242.5,Late delivery,92057,Lituania
242.5,Advance shipping,91344,España
193.9499969,Advance shipping,70122,Alemania
242.5,Late delivery,37211,Alemania
240,Shipping on time,10473,Francia
189.9499969,Shipping on time,29445,Francia
237.5,Advance shipping,91764,Francia
188.9499969,Advance shipping,44035,Francia
236.25,Shipping on time,60120,Francia
236.25,Late delivery,87105,Francia
185.9499969,Advance shipping,90043,Reino Unido
185.9499969,Late delivery,44107,Alemania
185.9499969,Advance shipping,44035,Francia
227.5,Late delivery,92879,Italia
181.9499969,Late delivery,72401,Francia
227.5,Advance shipping,48221,Alemania
227.5,Late delivery,11204,Francia
227.5,Advance shipping,17602,Alemania
179.9600067,Late delivery,11224,Italia
179.9600067,Shipping on time,17013,España
225,Advance shipping,90280,Austria
220,Late delivery,60645,Francia
212.5,Advance shipping,11434,España
167.9600067,Advance shipping,10457,Rusia
210,Shipping on time,43123,Italia
167.9600067,Advance shipping,10977,Francia
167.9600067,Advance shipping,75060,Francia
165.9600067,Advance shipping,62301,Alemania
205,Advance shipping,85035,Francia
200,Late delivery,90806,Ucrania
200,Advance shipping,48843,Dinamarca
200,Late delivery,93063,Grecia
200,Advance shipping,27502,Francia
187.5,Advance shipping,10011,Ucrania
187.5,Advance shipping,97045,Reino Unido
149.9600067,Advance shipping,33324,Países Bajos
187.5,Late delivery,30907,Suiza
187.5,Advance shipping,11226,Francia
122.4499969,Advance shipping,60148,España
440.9500122,Late delivery,63033,Francia
227.9499969,Advance shipping,90703,Reino Unido
494.9500122,Shipping canceled,10460,Países Bajos
474.9500122,Shipping canceled,94583,Francia
454.9500122,Shipping canceled,8753,España
424.9599915,Shipping canceled,8854,Italia
399.9599915,Shipping canceled,75231,Austria
112.5,Shipping canceled,19144,España
290.9500122,Shipping canceled,92592,Reino Unido
284.9500122,Shipping canceled,75217,Reino Unido
283.4500122,Shipping canceled,60441,Francia
260.9599915,Shipping canceled,30067,Irlanda
260.9599915,Shipping canceled,30331,Italia
251.9600067,Shipping canceled,8701,Francia
245.9600067,Shipping canceled,44035,España
224.9600067,Shipping canceled,84084,Francia
250,Shipping canceled,90063,Francia
236.25,Shipping canceled,77840,Noruega
225,Shipping canceled,75023,Reino Unido
220,Shipping canceled,19144,España
220,Shipping canceled,93304,Suiza
217.5,Shipping canceled,93304,Suiza
212.5,Shipping canceled,17331,Italia
205,Shipping canceled,60441,Francia
187.5,Shipping canceled,43026,Francia
131.1600037,Shipping canceled,80631,Austria
489.9500122,Shipping canceled,17402,Nicaragua
454.9500122,Shipping canceled,49201,Brasil
296.9500122,Shipping canceled,97229,México
269.9599915,Shipping canceled,91335,México
254.9600067,Shipping canceled,49201,Brasil
245,Shipping canceled,92704,Brasil
245,Shipping canceled,13440,Argentina
336,Shipping canceled,11207,El Salvador
237.5,Shipping canceled,23233,Guatemala
212.5,Shipping canceled,94109,República Dominicana
167.9600067,Shipping canceled,78201,Honduras
210,Shipping canceled,43230,Nicaragua
149.9600067,Shipping canceled,79927,Nicaragua
83.95999908,Shipping canceled,13440,Argentina
174.9499969,Advance shipping,33068,Nicaragua
296.9500122,Advance shipping,8854,México
278.9500122,Shipping on time,92026,El Salvador
499.9500122,Shipping on time,85204,El Salvador
484.9500122,Late delivery,48205,Guatemala
479.9500122,Advance shipping,32303,Nicaragua
479.9500122,Advance shipping,11201,Brasil
472.4500122,Late delivery,19380,Honduras
464.9500122,Late delivery,94533,El Salvador
464.9500122,Shipping on time,61554,México
139.1600037,Advance shipping,90046,República Dominicana
434.9599915,Late delivery,70122,El Salvador
434.9599915,Late delivery,77081,Honduras
139.1600037,Late delivery,85254,México
121.7600021,Late delivery,78577,Colombia
424.9599915,Shipping on time,77084,Venezuela
419.9599915,Shipping on time,2740,Panamá
414.9599915,Advance shipping,60617,México
414.9599915,Late delivery,78745,Perú
409.9599915,Shipping on time,92843,El Salvador
409.9599915,Late delivery,78745,Perú
409.9599915,Advance shipping,98208,Brasil
399.9599915,Shipping on time,7307,Brasil
374.9599915,Advance shipping,88201,El Salvador
374.9599915,Late delivery,12550,Guatemala
374.9599915,Advance shipping,17013,Colombia
299.9500122,Late delivery,11219,República Dominicana
299.9500122,Late delivery,78250,México
299.9500122,Shipping on time,63033,Brasil
296.9500122,Late delivery,78577,Colombia
293.9500122,Late delivery,91351,México
293.9500122,Late delivery,60639,México
293.9500122,Advance shipping,88005,México
290.9500122,Late delivery,91977,República Dominicana
290.9500122,Late delivery,91351,México
290.9500122,Shipping on time,62301,México
287.9500122,Late delivery,28601,México
287.9500122,Late delivery,23455,Guatemala
284.9500122,Late delivery,77469,República Dominicana
284.9500122,Late delivery,93257,Nicaragua
284.9500122,Shipping on time,44035,Nicaragua
284.9500122,Shipping on time,15601,Brasil
283.4500122,Late delivery,92201,Cuba
283.4500122,Late delivery,60126,Honduras
283.4500122,Late delivery,89108,Honduras
278.9500122,Advance shipping,11226,República Dominicana
278.9500122,Advance shipping,8753,Panamá
278.9500122,Advance shipping,53704,Guatemala
272.9500122,Shipping on time,95822,Brasil
272.9500122,Advance shipping,98208,Brasil
260.9599915,Advance shipping,48858,Brasil
254.9600067,Late delivery,48187,Nicaragua
254.9600067,Advance shipping,28645,Nicaragua
254.9600067,Late delivery,11420,Venezuela
251.9600067,Late delivery,75006,Cuba
251.9600067,Late delivery,23666,República Dominicana
251.9600067,Advance shipping,6511,Guatemala
251.9600067,Advance shipping,28645,Nicaragua
251.9600067,Late delivery,93535,Brasil
248.9600067,Late delivery,75023,República Dominicana
248.9600067,Late delivery,91733,México
248.9600067,Advance shipping,11717,México
245.9600067,Advance shipping,11717,México
245.9600067,Shipping on time,85204,Brasil
239.9600067,Late delivery,78745,Perú
224.9600067,Advance shipping,92833,El Salvador
224.9600067,Shipping on time,61554,México
250,Advance shipping,85705,República Dominicana
250,Late delivery,95616,Chile
197.9499969,Late delivery,11373,México
247.5,Advance shipping,85254,El Salvador
247.5,Shipping on time,60613,México
247.5,Late delivery,19380,Honduras
193.9499969,Late delivery,75023,República Dominicana
193.9499969,Advance shipping,7470,México
242.5,Advance shipping,92704,El Salvador
193.9499969,Late delivery,92504,Colombia
