LICENSE_NBR,LIC_STATUS,BUSINESS_NAME,BUSINESS_NAME2,BUILDING,STREET,CITY,STATE,ZIP,SWC_TYPE,SWC_SQ_FT,SWC_TABLES,SWC_CHAIRS,DOHMH,LATITUDE,LONGITUDE,COMMUNITY_DISTRICT,CITY_COUNCIL_DISTRICT,CD_URL,APP_ID,APP_SWC_TYPE,APP_SQ_FT,APP_TABLES,APP_CHAIRS,APP_STATUS,APP_STATUS_DATE,EXPIRATION_DATE,APP_TOO_DATE,SUBMIT_DATE,INTAKE,INTAKE_DD,DPQA,SEND_PACKAGE_DD,CP,CP_DD,CB,CB_DD,HEARING,HEARING_DD,HEARING_PUBLIC,HEARING_PUBLIC_DD,CC,CC_DD,MOO,MOO_DD,ISSUANCE,ISSUANCE_DD
1470950-DCA,Active,"HAVATEQUILA RESTAURANT PARTNERS, LLC",EL VEZ,259,VESEY ST,NEW YORK,NY,10282,Unenclosed,1253,19,38,50001750,40.7149899662627,-74.01548958779226,101,1,http://www.nyc.gov/html/mancb1/html/home/home.shtml,33162-2019-RSWC,Unenclosed,1253,19,38,Application Review Completed,05/14/2020,07/31/2020,07/31/2020,12/09/2019,Ready For Review,11/21/2019,Process Completed,11/22/2019,,,Review Period Expired,03/05/2020,Waived,03/05/2020,,,Review Period Expired,03/26/2020,,,,
2074661-DCA,Inactive,MILO 34 CORP,ANEMOS,4115,34TH AVE,LONG ISLAND CITY,NY,11101,Unenclosed,635,31,62,50076337,40.75619190536221,-73.9196237687504,401,26,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,7448-2018-ASWC,Unenclosed,635,31,62,Application Review Completed,12/18/2018,04/15/2020,,04/13/2018,Ready For Review,04/13/2018,Approved,04/17/2018,,,Review Period Expired,06/07/2018,Recommendation Issued,06/28/2018,SWC Public Hearing,06/06/2018,Review Period Expired,07/19/2018,Approved,12/18/2018,Issued,12/18/2018
2082892-DCA,Active,1279 1ST AVENUE LLC,PATSY'S PIZZERIA,1279,1ST AVE,NEW YORK,NY,10065,Enclosed,252,11,26,41489737,40.76581876310386,-73.95764728978233,108,5,http://www.cb8m.com/,10185-2018-ASWC,Enclosed,252,11,26,Application Review Completed,07/10/2019,05/15/2021,,05/15/2018,Ready For Review,05/15/2018,Approved,06/04/2018,Proceed,01/15/2019,Review Period Expired,03/06/2019,Recommendation Issued,03/06/2019,SWC Public Hearing,03/06/2019,Review Period Expired,03/27/2019,Approved,07/10/2019,Issued,07/10/2019
2037225-DCA,Inactive,ROCCO'S BROOKLYN BAKERY INC,PASTICCERIA ROCCO,9402,4TH AVE,BROOKLYN,NY,11209,Unenclosed,212,7,14,50018845,40.61658109306885,-74.03089028139168,310,43,http://www.bkcb10.org/,7949-2018-RSWC,Unenclosed,212,7,14,Pending Review,12/05/2019,01/31/2020,01/31/2020,05/03/2018,Ready For Review,05/03/2018,Issued Temp Op Letter,05/04/2018,Pending Review,05/04/2018,Review Period Expired,06/28/2018,Waived,06/28/2018,,,Review Period Expired,07/19/2018,Pending Review,,Pending Review,
1035729-DCA,Active,"MESTRE, INC.",LE ZIE 2000,172,7TH AVE,NEW YORK,NY,10011,Unenclosed,153,5,14,40677036,40.74250714789877,-73.99705525759343,104,3,http://www.nyc.gov/mcb4,11245-2018-RSWC,Unenclosed,153,5,14,Application Review Completed,12/28/2018,09/15/2020,,08/16/2018,Ready For Review,08/22/2018,Approved,08/22/2018,,,Review Period Expired,10/10/2018,Waived,10/10/2018,,,Review Period Expired,10/31/2018,Approved,12/28/2018,Issued,12/28/2018
1458528-DCA,Inactive,658-660 AMSTERDAM CORP.,,658,AMSTERDAM AVE,NEW YORK,NY,10025,Unenclosed,179,8,18,41696881,40.791846065067986,-73.97231840855423,107,6,http://www.nyc.gov/mcb7,413-2018-RSWC,Unenclosed,179,8,18,Application Review Completed,04/25/2018,12/15/2019,,01/16/2018,Ready For Review,01/18/2018,Approved,,Pending Review,01/18/2018,Pending Review,,Pending Review,,,,Pending Review,,Pending Review,,Issued,04/25/2018
1356675-DCA,Inactive,EAST COUNTY LOUTH INC.,THE PENNY FARTHING,103,3RD AVE,NEW YORK,NY,10003,Unenclosed,291,14,28,41479185,40.732326236315664,-73.98765273414821,103,2,http://www.nyc.gov/manhattancb3,4427-2020-RSWC,Unenclosed,291,14,28,Pending Review,03/06/2020,04/15/2020,,03/05/2020,Ready For Review,03/06/2020,Under Review,03/06/2020,Pending Review,03/06/2020,Pending Review,03/06/2020,Pending Review,,SWC Public Hearing,04/22/2020,Pending Review,,Pending Review,,Pending Review,
2074652-DCA,Active,EL ENCANTO DE LOLA 2 LLC,EL ENCANTO D LOLA 2,175,LENOX AVE,NEW YORK,NY,10026,Unenclosed,351,20,40,50077336,40.80391472961046,-73.94859284330151,110,9,http://www.nyc.gov/html/mancb10/html/home/home.shtml,9498-2018-ASWC,Unenclosed,351,20,40,Application Review Completed,01/02/2019,12/15/2020,,05/03/2018,Ready For Review,05/03/2018,Approved,05/03/2018,,,Review Period Expired,06/28/2018,Recommendation Issued,06/28/2018,SWC Public Hearing,06/20/2018,Review Period Expired,07/19/2018,Approved,01/02/2019,Issued,01/02/2019
2022785-DCA,Inactive,ROGUE TRADER INC,Greene Grape Annex,753,FULTON ST,BROOKLYN,NY,11217,Unenclosed,250,4,24,50010893,40.68663204116472,-73.97466254192916,302,35,http://www.nyc.gov/html/bkncb2/html/home/home.shtml,30557-2018-RSWC,Unenclosed,250,4,24,Application Review Completed,07/11/2019,04/15/2020,,12/04/2018,Additional Info Required,12/05/2018,Approved,02/06/2019,,,Review Period Expired,04/17/2019,Waived,04/17/2019,,,Review Period Expired,05/08/2019,Approved,07/11/2019,Issued,07/11/2019
1383186-DCA,Active,"CHERRY LANE, INC.",THE RANDOLPH AT BROOME,349,BROOME ST,NEW YORK,NY,10013,Unenclosed,149,7,16,41022886,40.71952524157552,-73.99495670303277,102,1,http://www.nyc.gov/manhattancb2,27928-2019-RSWC,Unenclosed,149,7,16,Pending Review,06/11/2020,09/11/2020,09/11/2020,09/26/2019,Ready For Review,09/26/2019,Issued Temp Op Letter,09/26/2019,Pending Review,09/26/2019,Pending Review,09/26/2019,Pending Review,,SWC Public Hearing,11/13/2019,Pending Review,,Pending Review,,Pending Review,
2002646-DCA,Active,229 BLEECKER LLC,TERRA,222,W BROADWAY,NEW YORK,NY,10013,Unenclosed,332,16,32,50001736,40.71930559100674,-74.00644298905684,101,1,http://www.nyc.gov/html/mancb1/html/home/home.shtml,13925-2018-RSWC,Unenclosed,332,16,32,Application Review Completed,11/21/2018,09/15/2020,12/18/2018,09/18/2018,Ready For Review,09/18/2018,Approved,,Proceed,11/21/2018,Review Period Expired,11/21/2018,Waived,11/21/2018,,,Approved,11/21/2018,Approved,11/21/2018,Issued,11/21/2018
2082895-DCA,Active,PRIVE HOSPITALITY GROUP LLC,,626,10TH AVE,NEW YORK,NY,10036,Unenclosed,215,9,19,50075906,40.761077995609675,-73.99416301948955,104,3,http://www.nyc.gov/mcb4,238-2019-ASWC,Unenclosed,215,9,19,Application Review Completed,05/15/2019,04/15/2021,,01/09/2019,Ready For Review,01/09/2019,Approved,01/09/2019,,,Review Period Expired,03/06/2019,Recommendation Issued,03/06/2019,SWC Public Hearing,02/27/2019,Review Period Expired,03/27/2019,Approved,05/15/2019,Issued,05/15/2019
2042125-DCA,Inactive,SUPERNATURAL WINE INC.,LA COMPAGNIES DES VINS SURNATURELS,247,CENTRE ST,NEW YORK,NY,10013,Small Unenclosed,166,6,12,50007953,40.72052168613301,-73.99823950950261,102,1,http://www.nyc.gov/manhattancb2,6366-2018-RSWC,Small Unenclosed,166,6,12,Application Review Completed,09/13/2018,04/15/2020,,04/10/2018,Ready For Review,04/12/2018,Approved,04/12/2018,,,Recommend Approval,05/31/2018,Waived,05/31/2018,,,Review Period Expired,06/21/2018,,,Issued,09/13/2018
1378763-DCA,Active,"135 STUDIO N ADR, INC.",JULIETTE,135,N 5TH ST,BROOKLYN,NY,11211,Unenclosed,124,5,11,41227319,40.71708350030119,-73.95914285344479,301,33,http://www.nyc.gov/brooklyncb1,13516-2018-RSWC,Unenclosed,124,5,11,Application Review Completed,03/29/2019,09/15/2020,,09/17/2018,Ready For Review,09/25/2018,Approved,09/25/2018,,,Review Period Expired,11/14/2018,Waived,11/14/2018,,,Review Period Expired,12/05/2018,Approved,03/29/2019,Issued,03/29/2019
1230537-DCA,Inactive,ELSAYED III CORP.,HORUS CORP.,293,E 10TH ST,NEW YORK,NY,10009,Unenclosed,401,16,38,41168098,40.72792014658963,-73.98192049721244,103,2,http://www.nyc.gov/manhattancb3,6555-2018-RSWC,Unenclosed,401,16,38,Application Review Completed,12/14/2018,04/15/2020,,04/12/2018,Ready For Review,04/12/2018,Approved,04/16/2018,,,Review Period Expired,06/06/2018,Waived,07/18/2018,,,Review Period Expired,08/08/2018,,,Issued,12/14/2018
2032178-DCA,Active,"SWEETGREEN NEW YORK, LLC",SWEETGREEN TRIBECA,413,GREENWICH ST,NEW YORK,NY,10013,Unenclosed,224,9,18,5000790,40.72133372972475,-74.00981629717195,101,1,http://www.nyc.gov/html/mancb1/html/home/home.shtml,2351-2019-RSWC,Unenclosed,224,9,18,Application Review Completed,06/20/2019,12/15/2020,,01/16/2019,Ready For Review,01/16/2019,Approved,01/18/2019,,,Review Period Expired,02/28/2019,Waived,02/28/2019,,,Review Period Expired,03/21/2019,Approved,06/20/2019,Issued,06/20/2019
1219526-DCA,Active,JOHN-PHIL TAVERN CORP,,350,E 53RD ST,NEW YORK,NY,10022,Unenclosed,322,13,26,40382802,40.75578387346001,-73.96556202456449,106,4,http://cbsix.org,13934-2018-RSWC,Unenclosed,322,13,26,Application Review Completed,07/24/2019,09/15/2020,,09/18/2018,Ready For Review,09/18/2018,Approved,09/18/2018,,,Recommend Approval,11/01/2018,Waived,11/01/2018,,,Review Period Expired,11/22/2018,Approved,07/24/2019,Issued,07/24/2019
2006528-DCA,Inactive,T&S RESTAURANT LLC,Gracie's on 2nd Diner,300,E 86TH ST,NEW YORK,NY,10028,Enclosed,148,8,14,50008598,40.77761871161315,-73.9514836157489,108,5,http://www.cb8m.com/,8135-2018-RSWC,Enclosed,148,8,14,Application Review Completed,03/29/2019,05/15/2020,09/14/2019,05/08/2018,Ready For Review,05/09/2018,Approved,05/09/2018,Proceed,11/01/2018,Review Period Expired,11/01/2018,Waived,11/01/2018,,,Review Period Expired,11/22/2018,Approved,03/29/2019,Issued,03/29/2019
1467229-DCA,Inactive,DOWNTOWN DINING LLC,,5,AVENUE A,New York,NY,10009,Unenclosed,379,10,20,41707677,40.72256298120864,-73.9862691965368,103,2,http://www.nyc.gov/manhattancb3,26478-2019-RSWC,Unenclosed,379,10,20,Pending Review,12/26/2019,03/26/2020,03/26/2020,09/12/2019,Ready For Review,09/12/2019,Issued Temp Op Letter,09/16/2019,Pending Review,09/16/2019,Review Period Expired,11/07/2019,Waived,11/07/2019,,,Review Period Expired,11/28/2019,Pending Review,,Pending Review,
0919619-DCA,Active,ZESTFUL MANAGEMENT CORP.,BAR 6,502,AVENUE OF THE AMERICAS,NEW YORK,NY,10011,Unenclosed,89,4,12,40394401,40.7363891022645,-73.99730450906928,102,3,http://www.nyc.gov/manhattancb2,12885-2018-RSWC,Unenclosed,89,4,12,Application Review Completed,05/15/2019,09/15/2020,06/30/2019,09/13/2018,Ready For Review,09/13/2018,Approved,09/17/2018,,,Recommend Approval,11/01/2018,Waived,11/14/2018,,,Review Period Expired,12/05/2018,Approved,05/15/2019,Issued,05/15/2019
2038461-DCA,Inactive,OMNITY CONSULTING LLC,HARLEM SHAKE,100,W 124TH ST,NEW YORK,NY,10027,Unenclosed,805,43,85,41716448,40.80710860825188,-73.94643747184085,110,9,http://www.nyc.gov/html/mancb10/html/home/home.shtml,7444-2018-RSWC,Unenclosed,805,43,85,Application Review Completed,10/26/2018,04/15/2020,,04/26/2018,Ready For Review,04/26/2018,Approved,04/27/2018,,,Review Period Expired,06/21/2018,Waived,06/21/2018,,,Review Period Expired,07/12/2018,Approved,10/26/2018,Issued,10/26/2018
2025209-DCA,Active,"OSO HAMILTON HEIGHTS, LLC",,1616,AMSTERDAM AVE,NEW YORK,NY,10031,Unenclosed,180,9,18,50035069,40.82202513559706,-73.95026254129594,109,7,http://www.cb9m.org,27934-2019-RSWC,Unenclosed,180,9,18,Application Review Completed,10/01/2019,09/15/2021,10/26/2019,09/26/2019,Ready For Review,09/26/2019,Approved,,Proceed,10/01/2019,Review Period Expired,10/01/2019,Waived,10/01/2019,,,Review Period Expired,10/01/2019,Waived,10/01/2019,Issued,10/01/2019
1352781-DCA,Inactive,12 FIRST AVENUE RESTAURANT CORP.,ONE AND ONE,12,1ST AVE,NEW YORK,NY,10009,Unenclosed,308,8,32,41470674,40.723260365961515,-73.98822082438672,103,2,http://www.nyc.gov/manhattancb3,3523-2020-RSWC,Unenclosed,308,8,32,Application Review Completed,03/27/2020,04/15/2020,,02/19/2020,Ready For Review,02/25/2020,Denied - Refund Request,,,,,,,,,,,,,,,
2057325-DCA,Inactive,"SANGE REST, INC",TIO PEPE,168,W 4TH ST,NEW YORK,NY,10014,Enclosed,129,8,16,,40.732008496393696,-74.00154430291305,102,3,http://www.nyc.gov/manhattancb2,11937-2017-ASWC,Enclosed,129,8,16,Application Review Completed,07/23/2018,05/15/2020,,08/22/2017,Ready For Review,08/22/2017,Approved,08/23/2017,Proceed Objections Cured,05/02/2018,Recommend Approval,05/02/2018,Recommendation Issued,05/02/2018,SWC Public Hearing,06/20/2018,Review Period Expired,05/23/2018,Approved,07/12/2018,Issued,07/23/2018
1371798-DCA,Active,"DELILLO PASTRY SHOP, INC.",DELILLO PASTRY SHOP,610,E 187TH ST,BRONX,NY,10458,Unenclosed,185,8,24,41529658,40.85512588430049,-73.88725599566841,206,15,http://www.bronxmall.com/commboards/cd6.html,27886-2018-RSWC,Unenclosed,185,8,24,Application Review Completed,03/28/2019,12/15/2020,,11/15/2018,Ready For Review,11/15/2018,Approved,11/19/2018,,,Review Period Expired,01/10/2019,Waived,01/10/2019,,,Review Period Expired,01/31/2019,Approved,03/28/2019,Issued,03/28/2019
1109467-DCA,Inactive,"505-23 BAR, INC.",THE HALF KING,505,W 23RD ST,NEW YORK,NY,10011,Unenclosed,420,13,50,40763046,40.74803228288381,-74.0043849984783,104,3,http://www.nyc.gov/mcb4,5429-2018-RSWC,Unenclosed,420,13,50,Application Review Completed,10/24/2018,04/15/2020,,03/27/2018,Ready For Review,03/27/2018,Approved,03/29/2018,,,Review Period Expired,05/21/2018,Waived,05/24/2018,,,Review Period Expired,06/14/2018,Approved,10/24/2018,Issued,10/24/2018
2028248-DCA,Inactive,BILTMORE GARAGE RESTAURANT ASSOCIATES LLC,MEL'S BURGER BAR,1450,2ND AVE,NEW YORK,NY,10021,Unenclosed,188,9,18,50037777,40.77099765829954,-73.95649231137126,108,5,http://www.cb8m.com/,2854-2020-RSWC,Unenclosed,188,9,18,Pending Review,02/07/2020,05/07/2020,05/07/2020,02/07/2020,Ready For Review,02/07/2020,Issued Temp Op Letter,02/07/2020,Pending Review,02/07/2020,Pending Review,02/07/2020,Pending Review,,SWC Public Hearing,03/25/2020,Pending Review,,Pending Review,,Pending Review,
2046261-DCA,Active,LADUREE MADISON LLC,LADUREE,864,MADISON AVE,NEW YORK,NY,10021,Unenclosed,143,4,8,50054046,40.770726462356876,-73.96627274372702,108,4,http://www.cb8m.com/,23036-2019-RSWC,Unenclosed,143,4,8,Application Review Completed,11/27/2019,04/15/2021,,07/02/2019,Ready For Review,07/02/2019,Approved,07/02/2019,,,Recommend Approval,08/21/2019,Waived,08/21/2019,,,Review Period Expired,09/11/2019,Approved,11/27/2019,Issued,11/27/2019
1417866-DCA,Active,ANFIELD ROAD INC.,BANTER,132,HAVEMEYER ST,BROOKLYN,NY,11211,Unenclosed,62,3,7,41558805,40.712180695325515,-73.95732066026868,301,34,http://www.nyc.gov/brooklyncb1,12706-2018-RSWC,Unenclosed,62,3,7,Application Review Completed,04/05/2019,09/15/2020,,09/11/2018,Ready For Review,09/11/2018,Approved,09/12/2018,,,Review Period Expired,11/01/2018,Waived,11/01/2018,,,Review Period Expired,11/22/2018,Approved,04/05/2019,Issued,04/05/2019
2006949-DCA,Active,BUKEFAL LLC,CIBO E VINO,2418,BROADWAY,NEW YORK,NY,10024,Unenclosed,279,15,30,50002574,40.78988418480058,-73.97495187738085,107,6,http://www.nyc.gov/mcb7,12034-2018-RSWC,Unenclosed,279,15,30,Application Review Completed,08/29/2018,09/15/2020,11/29/2018,08/29/2018,Issued Temp Op Letter,08/29/2018,Approved,,Proceed,08/29/2018,Recommend Approval,08/29/2018,Waived,08/29/2018,,,Approved,08/29/2018,Approved,08/29/2018,Issued,08/29/2018
2030561-DCA,Active,"BAGEL ON MURRAY STREET, LLC",PICK A BAGEL,251,VESEY ST,NEW YORK,NY,10282,Unenclosed,223,4,8,41706173,40.71498996820318,-74.01547515874013,101,1,http://www.nyc.gov/html/mancb1/html/home/home.shtml,17838-2019-RSWC,Unenclosed,223,4,8,Application Review Completed,04/17/2019,04/15/2021,,04/15/2019,Ready For Review,04/15/2019,Approved,,Proceed,04/17/2019,Review Period Expired,04/17/2019,Waived,04/17/2019,,,Approved,04/17/2019,Waived,04/17/2019,Issued,04/17/2019
2082430-DCA,Active,La Lafayette LLC,TACOMBI FORT GREENE,25,LAFAYETTE AVE,BROOKLYN,NY,11217,Unenclosed,487,7,28,,40.68709110048358,-73.97797966113848,302,35,http://www.nyc.gov/html/bkncb2/html/home/home.shtml,18266-2018-ASWC,Unenclosed,487,7,28,Application Review Completed,05/15/2019,12/15/2021,,12/17/2018,Ready For Review,12/21/2018,Approved,12/21/2018,,,Recommend Approval,02/04/2019,Recommendation Issued,02/21/2019,SWC Public Hearing,02/06/2019,Review Period Expired,03/14/2019,Approved,05/15/2019,Issued,05/15/2019
2039436-DCA,Active,SIXTY HOSPITALITY LLC,,14,E 60TH ST,NEW YORK,NY,10022,Small Unenclosed,281,6,20,50049522,40.76429147000129,-73.97155372517194,108,4,http://www.cb8m.com/,12657-2018-RSWC,Small Unenclosed,281,6,20,Application Review Completed,04/11/2019,09/15/2020,,09/11/2018,Ready For Review,09/11/2018,Approved,09/11/2018,,,Recommend Approval,10/24/2018,Waived,11/01/2018,,,Review Period Expired,11/22/2018,Approved,04/11/2019,Issued,04/11/2019
0945762-DCA,Inactive,"136 WEST BROADWAY, INC.",EDWARD'S,136,W BROADWAY,NEW YORK,NY,10013,Unenclosed,96,6,12,40538189,40.71696968198344,-74.00829334418692,101,1,http://www.nyc.gov/html/mancb1/html/home/home.shtml,35882-2019-RSWC,Unenclosed,153,6,12,Pending Review,01/24/2020,04/24/2020,04/24/2020,12/19/2019,Ready For Review,12/19/2019,Issued Temp Op Letter,12/23/2019,Pending Review,12/23/2019,Review Period Expired,02/19/2020,Waived,02/19/2020,,,Review Period Expired,03/11/2020,Pending Review,,Pending Review,
2065860-DCA,Active,"GRAND ASTORIA, INC",THE GRAND,3701,30TH AVE,ASTORIA,NY,11103,Unenclosed,620,20,40,50064506,40.764764159862345,-73.91635362936682,401,22,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,4384-2020-RSWC,Unenclosed,620,20,40,Pending Review,03/05/2020,05/31/2020,05/31/2020,03/04/2020,Ready For Review,03/04/2020,Under Review,03/05/2020,Pending Review,03/05/2020,Pending Review,03/05/2020,Pending Review,,SWC Public Hearing,04/22/2020,Pending Review,,Pending Review,,Pending Review,
2023941-DCA,Active,"WEST SIDE STEAKHOUSE, LLC",West Side Steakhouse,597,10TH AVE,NEW YORK,NY,10036,Unenclosed,148,4,12,41491955,40.76061966441794,-73.99503661535377,104,3,http://www.nyc.gov/mcb4,11292-2019-RSWC,Unenclosed,148,4,12,Application Review Completed,02/27/2019,04/15/2021,,02/25/2019,Ready For Review,02/25/2019,Approved,,Pending Review,02/25/2019,Pending Review,,Pending Review,,,,Pending Review,,Pending Review,,Issued,02/27/2019
2087609-DCA,Active,MOSS CAFE LLC,,3260,JOHNSON AVE,BRONX,NY,10463,Unenclosed,66,2,4,50036454,40.88501081366635,-73.90988432786483,208,11,http://www.nyc.gov/bronxcb8,2669-2019-ASWC,Unenclosed,66,2,4,Application Review Completed,08/08/2019,09/15/2021,,03/14/2019,Ready For Review,03/14/2019,Approved,03/14/2019,,,Recommend Approval,05/15/2019,Recommendation Issued,05/15/2019,SWC Public Hearing,05/01/2019,Review Period Expired,07/18/2019,Approved,08/08/2019,Issued,08/08/2019
1281748-DCA,Active,"316 BOWERY, LLC",,316,BOWERY,NEW YORK,NY,10012,Unenclosed,400,17,34,41314372,40.725184792370506,-73.99239472613228,102,1,http://www.nyc.gov/manhattancb2,2432-2019-RSWC,Unenclosed,400,17,34,Application Review Completed,05/28/2019,12/15/2020,,01/16/2019,Ready For Review,01/16/2019,Approved,01/16/2019,,,Review Period Expired,02/28/2019,Waived,02/28/2019,,,Review Period Expired,03/21/2019,,,Issued,05/28/2019
1391390-DCA,Inactive,SALERNITANI LTD,SAN MATTEO PIZZERIA ESPRESSO BAR,1739,2ND AVE,NEW YORK,NY,10128,Unenclosed,107,8,16,41519432,40.78044794020174,-73.95009139255063,108,5,http://www.cb8m.com/,34400-2019-RSWC,Unenclosed,107,8,16,Pending Review,02/25/2020,03/19/2020,03/19/2020,12/04/2019,Ready For Review,12/04/2019,Issued Temp Op Letter,12/04/2019,Pending Review,12/04/2019,Review Period Expired,01/24/2020,Waived,01/24/2020,,,Review Period Expired,02/14/2020,Pending Review,,Pending Review,
1101999-DCA,Active,RDK RESTAURANT CORP.,,180,SPRING ST,NEW YORK,NY,10012,Unenclosed,298,14,30,40607926,40.72469095833349,-74.00257956855533,102,1,http://www.nyc.gov/manhattancb2,26517-2019-RSWC,Unenclosed,298,14,30,Application Review Completed,01/02/2020,09/15/2021,,09/12/2019,Ready For Review,09/12/2019,Approved,09/13/2019,,,Review Period Expired,11/07/2019,Waived,11/07/2019,,,Review Period Expired,11/28/2019,Approved,01/02/2020,Issued,01/02/2020
2070372-DCA,Active,SPIEGEL INC,SPIEGEL,26,1ST AVE,NEW YORK,NY,10009,Unenclosed,168,7,14,50006817,40.723694006671224,-73.9879213057986,103,2,http://www.nyc.gov/manhattancb3,4358-2018-ASWC,Unenclosed,168,7,14,Application Review Completed,08/14/2018,12/15/2020,,03/05/2018,Ready For Review,03/05/2018,Approved,03/06/2018,,,Review Period Expired,04/26/2018,Recommendation Issued,05/02/2018,SWC Public Hearing,04/25/2018,Review Period Expired,05/23/2018,Approved,08/14/2018,Issued,08/14/2018
2057458-DCA,Inactive,ARTICHOKE BUSHWICK LLC,ARTICHOKE BASILLE'S PIZZA,18,WYCKOFF AVE,BROOKLYN,NY,11237,Unenclosed,216,10,20,50057006,40.706319149952,-73.92284706204646,304,34,http://www.nyc.gov/brooklyncb4,31430-2019-RSWC,Unenclosed,216,10,20,Pending Review,01/30/2020,04/30/2020,04/30/2020,11/06/2019,Ready For Review,11/07/2019,Issued Temp Op Letter,12/03/2019,Pending Review,11/07/2019,Review Period Expired,02/13/2020,Waived,02/13/2020,,,Review Period Expired,03/05/2020,Pending Review,,Pending Review,
1474655-DCA,Active,EAT LEXINGTON 87 LLC,ELI'S ESSENTIALS,1291,LEXINGTON AVE,NEW YORK,NY,10028,Unenclosed,76,4,8,50002902,40.779909291801204,-73.95511078120192,108,5,http://www.cb8m.com/,15102-2019-RSWC,Unenclosed,76,4,8,Application Review Completed,10/16/2019,04/15/2021,,03/21/2019,Ready For Review,03/21/2019,Approved,03/25/2019,,,Recommend Approval,06/11/2019,Waived,06/11/2019,,,Review Period Expired,07/02/2019,Approved,10/16/2019,Issued,10/16/2019
2006082-DCA,Active,ERJO COMPANY LLC,CAFETAL,285,MOTT ST,NEW YORK,NY,10012,Unenclosed,124,6,12,41660639,40.724292867152215,-73.99452341024038,102,1,http://www.nyc.gov/manhattancb2,31934-2018-RSWC,Unenclosed,124,6,12,Application Review Completed,12/13/2018,12/15/2020,,12/13/2018,Ready For Review,12/13/2018,Approved,,Proceed,12/13/2018,Review Period Expired,12/13/2018,Waived,12/13/2018,,,Approved,12/13/2018,Approved,12/13/2018,Issued,12/13/2018
2055690-DCA,Active,SONNY LOU INC,PEPE GIALLO,195,10TH AVE,NEW YORK,NY,10011,Unenclosed,120,6,12,50063757,40.746934358739516,-74.00499123699768,104,3,http://www.nyc.gov/mcb4,33224-2019-RSWC,Unenclosed,120,6,12,Pending Review,06/05/2020,08/18/2020,08/18/2020,11/21/2019,Ready For Review,11/21/2019,Issued Temp Op Letter,11/21/2019,Pending Review,11/21/2019,Review Period Expired,01/24/2020,Waived,01/24/2020,,,Review Period Expired,02/14/2020,Pending Review,,Pending Review,
